,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
294,0,1,9.1,0.59,0.38,1.6,0.066,182.0,0.9968,3.23,0.38,8.5,3
295,0,1,6.3,0.33,0.27,1.2,0.046,175.0,0.9934,3.37,0.54,9.4,6
296,0,1,8.3,0.39,0.7,10.6,0.045,169.0,0.9976,3.09,0.57,9.4,5
297,0,1,7.2,0.19,0.46,3.8,0.041,187.0,0.9932,3.19,0.6,11.2,7
298,0,1,7.5,0.17,0.44,11.3,0.046,146.0,0.997,3.17,0.45,10.0,6
299,0,1,6.7,0.17,0.5,2.1,0.043,122.0,0.9923,3.15,0.45,10.3,6
300,0,1,6.1,0.41,0.0,1.6,0.063,87.0,0.9914,3.27,0.67,10.8,6
301,0,1,8.3,0.2,0.35,0.9,0.05,74.0,0.992,3.13,0.38,10.5,6
302,0,1,6.1,0.41,0.0,1.6,0.063,87.0,0.9914,3.27,0.67,10.8,6
303,0,1,6.0,0.29,0.21,1.3,0.055,168.0,0.9914,3.32,0.43,11.1,6
304,0,1,7.3,0.41,0.24,6.8,0.057,163.0,0.9949,3.2,0.41,9.9,6
305,0,1,7.3,0.41,0.24,6.8,0.057,163.0,0.9949,3.2,0.41,9.9,6
306,0,1,7.2,0.43,0.24,6.7,0.058,163.0,0.995,3.2,0.41,9.9,5
307,0,1,7.3,0.4,0.24,6.7,0.058,166.0,0.995,3.2,0.41,9.9,6
308,0,1,6.2,0.33,0.27,4.9,0.036,134.0,0.9927,3.2,0.42,10.4,7
309,0,1,6.2,0.31,0.26,4.8,0.037,148.0,0.9928,3.21,0.41,10.4,6
310,0,1,6.1,0.36,0.27,2.1,0.035,100.0,0.9917,3.4,0.71,11.5,7
311,0,1,5.0,0.55,0.14,8.3,0.032,164.0,0.9918,3.53,0.51,12.5,8
312,0,1,7.8,0.25,0.41,3.7,0.042,149.0,0.9954,3.36,0.45,10.0,6
313,0,1,5.7,0.36,0.21,6.7,0.038,166.0,0.9941,3.29,0.63,10.0,6
314,0,1,5.8,0.34,0.21,6.6,0.04,167.0,0.9941,3.29,0.62,10.0,5
315,0,1,6.8,0.28,0.6,1.1,0.132,127.0,0.9934,3.09,0.44,9.1,6
316,0,1,6.8,0.25,0.34,4.7,0.031,134.0,0.9927,3.21,0.38,10.6,6
317,0,1,6.6,0.24,0.35,7.7,0.031,135.0,0.9938,3.19,0.37,10.5,5
318,0,1,5.9,0.3,0.47,7.85,0.03,133.0,0.9933,3.52,0.43,11.5,7
319,0,1,6.1,0.125,0.25,3.3,0.04,69.0,0.9934,3.54,0.59,10.1,6
320,0,1,6.0,0.1,0.24,1.1,0.041,65.0,0.9927,3.61,0.61,10.3,7
321,0,1,6.6,0.24,0.35,7.7,0.031,135.0,0.9938,3.19,0.37,10.5,5
322,0,1,6.8,0.25,0.34,4.7,0.031,134.0,0.9927,3.21,0.38,10.6,6
323,0,1,6.8,0.28,0.44,9.3,0.031,137.0,0.9946,3.16,0.36,10.4,6
324,0,1,8.3,0.41,0.51,2.0,0.046,207.0,0.993,3.02,0.55,11.4,5
325,0,1,7.5,0.27,0.31,5.8,0.057,313.0,0.9946,3.18,0.59,10.5,5
326,0,1,7.9,0.26,0.41,15.15,0.04,216.0,0.9976,2.96,0.6,10.0,6
327,0,1,6.4,0.34,0.23,6.3,0.039,143.0,0.9944,3.19,0.65,10.0,6
328,0,1,6.5,0.28,0.35,15.4,0.042,195.0,0.9978,3.23,0.5,9.6,6
329,0,1,7.2,0.21,0.41,1.3,0.036,85.0,0.992,3.17,0.51,10.4,5
330,0,1,6.4,0.32,0.35,4.8,0.03,101.0,0.9912,3.36,0.6,12.5,8
331,0,1,6.8,0.24,0.34,4.6,0.032,135.0,0.9927,3.2,0.39,10.6,5
332,0,1,6.3,0.23,0.3,1.8,0.033,91.0,0.9906,3.28,0.4,11.8,6
333,0,1,6.5,0.28,0.34,9.9,0.038,133.0,0.9954,3.11,0.44,9.8,5
334,0,1,5.6,0.26,0.26,5.7,0.031,80.0,0.9923,3.25,0.38,10.8,5
335,0,1,6.3,0.23,0.3,1.8,0.033,91.0,0.9906,3.28,0.4,11.8,6
336,0,1,6.3,0.23,0.33,1.5,0.036,105.0,0.991,3.32,0.42,11.2,6
337,0,1,5.8,0.27,0.27,12.3,0.045,170.0,0.9972,3.28,0.42,9.3,6
338,0,1,5.9,0.26,0.4,1.3,0.047,139.0,0.9945,3.45,0.53,10.4,5
339,0,1,6.6,0.18,0.35,1.5,0.049,141.0,0.9934,3.43,0.85,10.2,7
340,0,1,7.4,0.2,0.43,7.8,0.045,153.0,0.9964,3.19,0.55,9.0,7
341,0,1,8.0,0.24,0.36,1.5,0.047,129.0,0.9948,3.2,0.54,10.0,6
342,0,1,6.4,0.26,0.42,9.7,0.044,140.0,0.9962,3.18,0.47,9.1,6
343,0,1,5.4,0.31,0.47,3.0,0.053,144.0,0.9931,3.29,0.76,10.0,5
344,0,1,5.4,0.29,0.47,3.0,0.052,145.0,0.993,3.29,0.75,10.0,6
345,0,1,7.1,0.145,0.33,4.6,0.05,131.0,0.9942,3.28,0.4,9.6,6
346,0,1,5.6,0.34,0.1,1.3,0.031,68.0,0.9906,3.36,0.51,11.2,7
347,0,1,6.7,0.19,0.41,15.6,0.056,155.0,0.9995,3.2,0.44,8.8,6
348,0,1,7.8,0.18,0.46,13.6,0.052,118.0,0.998,3.15,0.5,10.0,6
349,0,1,7.6,0.17,0.45,11.2,0.054,137.0,0.997,3.15,0.47,10.0,5
350,0,1,6.3,0.12,0.36,2.1,0.044,146.0,0.9914,3.27,0.74,11.4,7
351,0,1,7.3,0.33,0.4,6.85,0.038,138.0,0.992,3.03,0.3,11.9,7
352,0,1,5.5,0.335,0.3,2.5,0.071,128.0,0.9924,3.14,0.51,9.6,6
353,0,1,7.3,0.33,0.4,6.85,0.038,138.0,0.992,3.03,0.3,11.9,7
354,0,1,5.8,0.4,0.42,4.4,0.047,245.0,0.9937,3.25,0.57,9.6,6
355,0,1,7.3,0.22,0.37,14.3,0.063,191.0,0.9978,2.89,0.38,9.0,6
356,0,1,7.3,0.22,0.37,14.3,0.063,191.0,0.9978,2.89,0.38,9.0,6
357,0,1,6.1,0.36,0.33,1.1,0.05,169.0,0.9927,3.15,0.78,9.5,6
358,0,1,10.0,0.2,0.39,1.4,0.05,152.0,0.994,3.0,0.42,10.4,6
359,0,1,6.9,0.24,0.34,4.7,0.04,161.0,0.9935,3.2,0.59,10.6,6
360,0,1,6.4,0.24,0.32,14.9,0.047,162.0,0.9968,3.28,0.5,10.2,6
361,0,1,7.1,0.365,0.14,1.2,0.055,84.0,0.9941,3.15,0.43,8.9,5
362,0,1,6.8,0.15,0.3,5.3,0.05,127.0,0.9942,3.4,0.39,9.7,6
363,0,1,7.3,0.22,0.37,14.3,0.063,191.0,0.9978,2.89,0.38,9.0,6
364,0,1,6.8,0.16,0.4,2.3,0.037,102.0,0.9923,3.49,0.42,11.4,7
365,0,1,6.0,0.26,0.32,3.5,0.028,113.0,0.9912,3.4,0.71,12.3,7
366,0,1,6.0,0.18,0.27,1.5,0.089,143.0,0.9923,3.49,0.62,10.8,6
367,0,1,6.9,0.33,0.21,1.0,0.053,148.0,0.9927,3.12,0.45,9.4,6
369,0,1,7.1,0.39,0.35,12.5,0.044,72.0,0.9941,3.17,0.29,11.6,5
370,0,1,6.9,0.33,0.21,1.0,0.053,148.0,0.9927,3.12,0.45,9.4,6
371,0,1,7.7,0.29,0.48,2.3,0.049,178.0,0.9931,3.17,0.64,10.6,6
372,0,1,6.6,0.905,0.19,0.8,0.048,204.0,0.9934,3.34,0.56,10.0,5
373,0,1,7.2,0.27,0.27,2.4,0.048,149.0,0.9936,3.1,0.51,9.2,6
374,0,1,5.1,0.33,0.22,1.6,0.027,89.0,0.9893,3.51,0.38,12.5,7
375,0,1,5.1,0.33,0.22,1.6,0.027,89.0,0.9893,3.51,0.38,12.5,7
376,0,1,6.4,0.31,0.28,1.5,0.037,119.0,0.9919,3.32,0.51,10.4,7
377,0,1,7.3,0.2,0.44,1.4,0.045,98.0,0.9924,3.15,0.46,10.0,7
378,0,1,5.7,0.32,0.5,2.6,0.049,155.0,0.9927,3.22,0.64,10.0,6
379,0,1,6.4,0.31,0.28,1.5,0.037,119.0,0.9919,3.32,0.51,10.4,7
380,0,1,7.3,0.2,0.44,1.4,0.045,98.0,0.9924,3.15,0.46,10.0,7
381,0,1,7.2,0.28,0.26,12.5,0.046,179.0,0.9975,3.1,0.52,9.0,6
382,0,1,7.5,0.35,0.28,9.6,0.051,157.0,0.9969,3.12,0.53,9.2,6
383,0,1,7.2,0.27,0.27,2.4,0.048,149.0,0.9936,3.1,0.51,9.2,6
384,0,1,6.0,0.36,0.39,3.2,0.027,125.0,0.991,3.38,0.39,11.3,7
385,0,1,5.1,0.33,0.22,1.6,0.027,89.0,0.9893,3.51,0.38,12.5,7
386,0,1,5.0,0.17,0.56,1.5,0.026,115.0,0.9906,3.48,0.39,10.8,7
387,0,1,6.3,0.39,0.35,5.9,0.04,260.0,0.9941,3.12,0.66,10.1,5
388,0,1,6.7,0.21,0.32,5.4,0.047,140.0,0.995,3.39,0.46,9.7,6
389,0,1,7.0,0.3,0.38,14.9,0.032,181.0,0.9983,3.18,0.61,9.3,7
390,0,1,7.0,0.3,0.38,14.9,0.032,181.0,0.9983,3.18,0.61,9.3,7
391,0,1,6.5,0.36,0.32,1.1,0.031,66.0,0.9916,3.1,0.46,10.6,5
392,0,1,6.1,0.55,0.15,9.8,0.031,125.0,0.9957,3.36,0.47,10.2,6
393,0,1,7.3,0.24,0.43,2.0,0.021,69.0,0.99,3.08,0.56,12.2,6
394,0,1,6.8,0.37,0.51,11.8,0.044,163.0,0.9976,3.19,0.44,8.8,5
395,0,1,6.8,0.27,0.12,1.3,0.04,168.0,0.992,3.18,0.41,10.0,5
396,0,1,8.2,0.28,0.42,1.8,0.031,93.0,0.9917,3.09,0.39,11.4,5
397,0,1,6.3,0.2,0.4,1.5,0.037,107.0,0.9917,3.46,0.5,11.4,6
398,0,1,5.9,0.26,0.27,18.2,0.048,168.0,0.9993,3.35,0.44,9.4,5
399,0,1,6.4,0.19,0.42,2.9,0.032,83.0,0.9908,3.3,0.41,11.7,6
400,0,1,6.3,0.2,0.4,1.5,0.037,107.0,0.9917,3.46,0.5,11.4,6
401,0,1,6.8,0.37,0.51,11.8,0.044,163.0,0.9976,3.19,0.44,8.8,5
402,0,1,6.1,0.35,0.07,1.4,0.069,108.0,0.9934,3.23,0.52,9.2,5
403,0,1,7.1,0.27,0.31,18.2,0.046,252.0,1.0,3.07,0.56,8.7,5
404,0,1,6.8,0.22,0.31,6.3,0.035,170.0,0.9918,3.24,0.66,12.6,6
405,0,1,6.8,0.27,0.12,1.3,0.04,168.0,0.992,3.18,0.41,10.0,5
406,0,1,5.8,0.28,0.34,4.0,0.031,99.0,0.9896,3.39,0.39,12.8,7
407,0,1,6.9,0.49,0.24,1.2,0.049,125.0,0.9932,3.17,0.51,9.4,5
408,0,1,6.3,0.14,0.39,1.2,0.044,116.0,0.992,3.26,0.53,10.3,6
409,0,1,8.2,0.28,0.42,1.8,0.031,93.0,0.9917,3.09,0.39,11.4,5
410,0,1,7.2,0.25,0.39,18.95,0.038,155.0,0.9999,2.97,0.47,9.0,6
411,0,1,7.3,0.28,0.36,12.7,0.04,140.0,0.998,3.3,0.79,9.6,6
412,0,1,7.2,0.19,0.39,1.2,0.036,85.0,0.9918,3.16,0.5,10.5,5
413,0,1,7.2,0.19,0.39,1.2,0.036,85.0,0.9918,3.16,0.5,10.5,5
414,0,1,7.2,0.25,0.39,18.95,0.038,155.0,0.9999,2.97,0.47,9.0,6
415,0,1,7.3,0.28,0.36,12.7,0.04,140.0,0.998,3.3,0.79,9.6,6
416,0,1,7.4,0.21,0.27,1.2,0.041,99.0,0.9927,3.19,0.33,9.8,6
417,0,1,6.8,0.26,0.22,7.7,0.047,210.0,0.9959,3.1,0.47,9.0,5
418,0,1,7.4,0.21,0.27,1.2,0.041,99.0,0.9927,3.19,0.33,9.8,6
419,0,1,7.4,0.31,0.28,1.6,0.05,137.0,0.9929,3.31,0.56,10.5,6
420,0,1,7.0,0.22,0.31,2.7,0.03,136.0,0.9898,3.16,0.37,12.7,7
421,0,1,7.0,0.21,0.28,8.7,0.045,222.0,0.9954,3.25,0.54,10.4,6
422,0,1,7.0,0.21,0.28,8.6,0.045,221.0,0.9954,3.25,0.54,10.4,6
423,0,1,7.0,0.21,0.28,8.6,0.045,221.0,0.9954,3.25,0.54,10.4,6
424,0,1,6.9,0.23,0.38,8.3,0.047,162.0,0.9954,3.34,0.52,10.5,7
425,0,1,7.0,0.21,0.28,8.7,0.045,222.0,0.9954,3.25,0.54,10.4,6
426,0,1,7.0,0.21,0.28,8.6,0.045,221.0,0.9954,3.25,0.54,10.4,6
427,0,1,6.8,0.29,0.5,13.3,0.053,194.0,0.9974,3.09,0.45,9.4,5
428,0,1,7.8,0.21,0.27,1.2,0.051,89.0,0.9936,3.06,0.46,9.1,5
429,0,1,7.1,0.31,0.47,13.6,0.056,197.0,0.9978,3.1,0.49,9.3,5
430,0,1,6.8,0.29,0.5,13.3,0.053,194.0,0.9974,3.09,0.45,9.4,5
431,0,1,6.4,0.34,0.1,1.1,0.048,84.0,0.9927,3.21,0.38,9.8,5
432,0,1,7.4,0.155,0.34,2.3,0.045,214.0,0.9934,3.18,0.61,9.9,7
433,0,1,7.2,0.55,0.09,1.5,0.108,151.0,0.9938,3.07,0.57,9.2,4
434,0,1,7.0,0.23,0.36,7.1,0.028,104.0,0.9922,3.35,0.47,12.1,8
435,0,1,6.9,0.2,0.37,6.2,0.027,97.0,0.992,3.38,0.49,12.2,7
436,0,1,6.1,0.28,0.32,2.5,0.042,218.5,0.9935,3.27,0.6,9.8,5
437,0,1,6.6,0.16,0.32,1.4,0.035,186.0,0.9906,3.35,0.64,12.4,8
439,0,1,6.2,0.35,0.04,1.2,0.06,108.0,0.9934,3.26,0.54,9.2,5
441,0,1,6.1,0.38,0.2,6.6,0.033,137.0,0.9938,3.3,0.69,10.4,6
442,0,1,6.0,0.25,0.28,2.2,0.026,126.0,0.9898,3.43,0.65,12.9,8
443,0,1,6.6,0.52,0.44,12.2,0.048,245.0,0.9975,3.26,0.54,9.3,6
444,0,1,6.9,0.24,0.36,20.8,0.031,139.0,0.9975,3.2,0.33,11.0,6
445,0,1,7.1,0.32,0.32,11.0,0.038,66.0,0.9937,3.24,0.4,11.5,3
446,0,1,5.8,0.28,0.27,2.6,0.054,156.0,0.9914,3.53,0.42,12.4,5
447,0,1,6.5,0.41,0.24,14.0,0.048,113.0,0.9982,3.44,0.53,9.8,6
448,0,1,6.5,0.41,0.24,14.0,0.048,113.0,0.9982,3.44,0.53,9.8,6
449,0,1,6.4,0.28,0.29,1.6,0.052,127.0,0.9929,3.48,0.56,10.5,7
450,0,1,7.2,0.6,0.2,9.9,0.07,174.0,0.9971,3.03,0.54,9.1,5
451,0,1,6.1,0.2,0.25,1.2,0.038,128.0,0.9921,3.24,0.44,10.1,5
452,0,1,5.9,0.46,0.14,2.7,0.042,160.0,0.9931,3.46,0.51,10.6,7
453,0,1,6.0,0.27,0.27,1.6,0.046,113.0,0.9924,3.41,0.51,10.5,7
454,0,1,6.4,0.28,0.29,1.6,0.052,127.0,0.9929,3.48,0.56,10.5,7
455,0,1,6.4,0.41,0.24,14.0,0.048,113.0,0.9982,3.44,0.53,9.8,6
456,0,1,6.3,0.23,0.31,1.5,0.022,82.0,0.9892,3.3,0.4,12.9,7
457,0,1,7.1,0.21,0.27,8.6,0.056,111.0,0.9956,2.95,0.52,9.5,5
458,0,1,6.0,0.37,0.32,1.0,0.053,218.5,0.9924,3.29,0.72,9.8,6
459,0,1,6.1,0.43,0.35,9.1,0.059,249.0,0.9971,3.37,0.5,8.5,5
460,0,1,7.1,0.21,0.27,8.6,0.056,111.0,0.9956,2.95,0.52,9.5,5
461,0,1,7.0,0.25,0.29,15.2,0.047,171.0,0.9982,3.22,0.45,9.3,5
462,0,1,5.9,0.25,0.19,12.4,0.047,162.0,0.9973,3.35,0.38,9.5,5
463,0,1,6.8,0.32,0.21,2.2,0.044,68.0,0.9932,3.17,0.39,9.4,6
464,0,1,7.2,0.39,0.62,11.0,0.047,178.0,0.9976,3.16,0.5,8.7,5
465,0,1,6.3,0.21,0.58,10.0,0.081,126.0,0.9962,2.95,0.46,8.9,5
466,0,1,7.0,0.14,0.32,9.0,0.039,141.0,0.9956,3.22,0.43,9.4,6
467,0,1,6.8,0.32,0.21,2.2,0.044,68.0,0.9932,3.17,0.39,9.4,6
468,0,1,7.2,0.39,0.62,11.0,0.047,178.0,0.9976,3.16,0.5,8.7,5
469,0,1,7.2,0.29,0.53,18.15,0.047,182.0,0.9992,3.09,0.52,9.6,5
470,0,1,8.6,0.37,0.7,12.15,0.039,158.0,0.9983,3.0,0.73,9.3,6
471,0,1,6.5,0.38,0.34,3.4,0.036,200.0,0.9937,3.14,0.76,10.0,5
472,0,1,6.6,0.24,0.29,2.0,0.023,86.0,0.99,3.25,0.45,12.5,6
473,0,1,7.0,0.17,0.31,4.8,0.034,132.0,0.9944,3.36,0.48,9.6,7
474,0,1,5.5,0.16,0.22,4.5,0.03,102.0,0.9938,3.24,0.36,9.4,6
475,0,1,7.0,0.24,0.51,11.0,0.029,227.0,0.9965,3.03,0.61,9.5,5
476,0,1,7.4,0.28,0.36,1.1,0.028,105.0,0.9893,2.99,0.39,12.4,7
477,0,1,7.0,0.22,0.28,1.5,0.037,115.0,0.9927,3.11,0.55,10.5,6
478,0,1,7.1,0.55,0.13,1.7,0.073,165.0,0.994,2.97,0.58,9.2,6
479,0,1,6.3,0.22,0.33,1.7,0.041,164.0,0.9928,3.32,0.56,10.4,6
480,0,1,6.7,0.47,0.34,8.9,0.043,172.0,0.9964,3.22,0.6,9.2,5
481,0,1,5.9,0.36,0.41,1.3,0.047,104.0,0.9917,3.33,0.51,10.6,6
482,0,1,5.8,0.25,0.24,13.3,0.044,137.0,0.9972,3.34,0.42,9.5,5
483,0,1,6.7,0.47,0.34,8.9,0.043,172.0,0.9964,3.22,0.6,9.2,5
484,0,1,6.2,0.37,0.3,6.6,0.346,200.0,0.9954,3.29,0.58,9.6,5
485,0,1,6.2,0.18,0.38,1.5,0.028,117.0,0.993,3.47,0.54,9.7,6
486,0,1,6.0,0.16,0.37,1.5,0.025,117.0,0.9928,3.46,0.51,9.7,6
487,0,1,6.6,0.34,0.28,1.3,0.035,90.0,0.9916,3.1,0.42,10.7,6
488,0,1,7.4,0.29,0.29,1.6,0.045,180.0,0.9936,3.34,0.68,10.5,6
489,0,1,7.4,0.26,0.31,7.6,0.047,177.0,0.9962,3.13,0.45,8.9,6
490,0,1,7.0,0.28,0.36,1.0,0.035,70.0,0.9899,3.09,0.46,12.1,6
491,0,1,7.1,0.23,0.39,1.6,0.032,65.0,0.9898,3.25,0.4,12.7,7
492,0,1,7.8,0.19,0.26,8.9,0.039,182.0,0.996,3.18,0.46,9.9,6
493,0,1,6.3,0.19,0.28,1.8,0.022,158.0,0.9907,3.2,0.64,11.4,6
494,0,1,6.8,0.2,0.38,4.7,0.04,103.0,0.994,3.37,0.58,10.7,6
495,0,1,5.7,0.44,0.13,7.0,0.025,173.0,0.9913,3.33,0.48,12.5,6
496,0,1,7.2,0.4,0.62,10.8,0.041,189.0,0.9976,3.08,0.49,8.6,4
497,0,1,6.8,0.23,0.32,1.6,0.026,147.0,0.9904,3.29,0.54,12.5,6
498,0,1,5.7,0.335,0.34,1.0,0.04,174.0,0.992,3.27,0.66,10.0,5
499,0,1,7.2,0.4,0.62,10.8,0.041,189.0,0.9976,3.08,0.49,8.6,4
500,0,1,7.2,0.28,0.54,16.7,0.045,200.0,0.999,3.08,0.49,9.5,6
501,0,1,6.8,0.19,0.58,14.2,0.038,164.0,0.9975,3.12,0.48,9.6,6
502,0,1,6.4,0.3,0.3,2.25,0.038,210.0,0.9937,3.2,0.62,9.9,6
503,0,1,6.5,0.3,0.29,2.25,0.037,210.0,0.9937,3.19,0.62,9.9,5
504,0,1,7.8,0.18,0.31,12.2,0.053,140.0,0.998,3.06,0.53,8.9,6
505,0,1,7.8,0.18,0.31,12.2,0.053,140.0,0.998,3.06,0.53,8.9,6
506,0,1,7.3,0.51,0.26,3.3,0.09,135.0,0.9944,3.01,0.52,8.8,5
507,0,1,6.0,0.24,0.27,1.9,0.048,170.0,0.9938,3.64,0.54,10.0,7
508,0,1,5.9,0.62,0.28,3.5,0.039,152.0,0.9907,3.44,0.44,12.0,6
509,0,1,6.0,0.24,0.27,1.9,0.048,170.0,0.9938,3.64,0.54,10.0,7
510,0,1,6.7,0.27,0.12,1.3,0.041,138.0,0.9921,3.21,0.42,10.0,6
511,0,1,7.8,0.34,0.35,1.8,0.042,167.0,0.9908,3.11,0.41,12.1,6
512,0,1,7.3,0.26,0.36,5.2,0.04,141.0,0.9931,3.16,0.59,11.0,6
513,0,1,7.4,0.36,0.33,1.4,0.025,55.0,0.9915,3.21,0.33,11.2,6
514,0,1,7.8,0.28,0.32,9.0,0.036,115.0,0.9952,3.17,0.39,10.3,7
515,0,1,6.1,0.31,0.26,2.2,0.051,167.0,0.9926,3.37,0.47,10.4,6
516,0,1,6.8,0.18,0.37,1.6,0.055,154.0,0.9934,3.08,0.45,9.1,5
517,0,1,7.4,0.15,0.42,1.7,0.045,154.0,0.992,3.0,0.6,10.4,6
519,0,1,7.2,0.34,0.34,12.6,0.048,41.0,0.9942,3.19,0.4,11.7,5
520,0,1,7.9,0.19,0.26,2.1,0.039,143.0,0.9942,3.05,0.74,9.8,5
522,0,1,6.9,0.25,0.4,1.3,0.038,101.0,0.9901,3.03,0.39,11.4,6
523,0,1,5.8,0.36,0.32,1.7,0.033,96.0,0.9898,3.03,0.38,11.2,6
524,0,1,5.6,0.35,0.37,1.0,0.038,72.0,0.9902,3.37,0.34,11.4,5
525,0,1,5.9,0.32,0.39,3.3,0.114,140.0,0.9934,3.09,0.45,9.2,6
526,0,1,7.2,0.31,0.46,5.0,0.04,29.0,0.9906,3.04,0.53,12.5,4
527,0,1,6.1,0.28,0.22,1.8,0.034,116.0,0.9898,3.36,0.44,12.6,6
528,0,1,5.2,0.36,0.02,1.6,0.031,104.0,0.9896,3.44,0.35,12.2,6
529,0,1,5.6,0.19,0.47,4.5,0.03,112.0,0.9922,3.56,0.45,11.2,6
530,0,1,6.4,0.1,0.35,4.9,0.048,103.0,0.9947,3.43,0.79,9.7,6
531,0,1,6.4,0.18,0.48,4.0,0.186,150.0,0.9945,3.06,0.4,9.3,5
532,0,1,7.4,0.25,0.36,13.2,0.067,178.0,0.9976,3.01,0.48,9.0,6
533,0,1,7.4,0.25,0.36,13.2,0.067,178.0,0.9976,3.01,0.48,9.0,6
534,0,1,7.4,0.25,0.36,13.2,0.067,178.0,0.9976,3.01,0.48,9.0,6
535,0,1,7.9,0.345,0.51,15.3,0.047,171.0,0.9987,3.09,0.51,9.1,5
536,0,1,7.9,0.345,0.51,15.3,0.047,171.0,0.9987,3.09,0.51,9.1,5
537,0,1,7.4,0.25,0.36,13.2,0.067,178.0,0.9976,3.01,0.48,9.0,6
538,0,1,6.1,0.24,0.3,1.5,0.045,61.0,0.992,3.31,0.54,10.4,5
539,0,1,6.8,0.25,0.24,4.55,0.053,211.0,0.9955,3.37,0.67,9.5,6
540,0,1,6.7,0.31,0.31,9.9,0.04,175.0,0.9953,3.46,0.55,11.4,4
541,0,1,7.2,0.46,0.65,10.4,0.05,192.0,0.9976,3.16,0.42,8.7,5
542,0,1,5.5,0.35,0.35,1.1,0.045,167.0,0.992,3.34,0.68,9.9,6
543,0,1,6.7,0.24,0.41,8.7,0.036,148.0,0.9952,3.22,0.62,9.9,6
544,0,1,6.8,0.28,0.17,13.9,0.047,162.0,0.9983,3.21,0.51,9.0,6
545,0,1,6.4,0.16,0.22,1.4,0.04,149.0,0.9933,3.49,0.58,10.0,6
546,0,1,6.3,0.26,0.24,7.2,0.039,172.0,0.9958,3.49,0.64,9.7,6
547,0,1,7.7,0.22,0.42,1.9,0.052,87.0,0.9922,3.3,0.49,11.8,6
548,0,1,6.5,0.18,0.31,1.7,0.044,127.0,0.9928,3.49,0.5,10.2,7
549,0,1,7.2,0.46,0.65,10.4,0.05,192.0,0.9976,3.16,0.42,8.7,5
550,0,1,7.0,0.3,0.51,13.6,0.05,168.0,0.9976,3.07,0.52,9.6,7
551,0,1,9.2,0.25,0.34,1.2,0.026,93.0,0.9916,2.93,0.37,11.3,7
552,0,1,7.8,0.28,0.34,1.6,0.028,118.0,0.9901,3.0,0.38,12.1,7
553,0,1,7.0,0.3,0.51,13.6,0.05,168.0,0.9976,3.07,0.52,9.6,7
554,0,1,7.8,0.28,0.34,1.6,0.028,118.0,0.9901,3.0,0.38,12.1,7
555,0,1,9.2,0.25,0.34,1.2,0.026,93.0,0.9916,2.93,0.37,11.3,7
556,0,1,8.4,0.35,0.71,12.2,0.046,160.0,0.9982,2.98,0.65,9.4,5
557,0,1,6.1,0.41,0.24,1.6,0.049,137.0,0.993,3.32,0.5,10.4,6
558,0,1,5.9,0.21,0.24,12.1,0.044,165.0,0.9969,3.25,0.39,9.5,5
559,0,1,7.2,0.34,0.44,4.2,0.047,144.0,0.991,3.01,0.76,12.3,6
560,0,1,6.7,0.21,0.42,9.1,0.049,150.0,0.9953,3.12,0.74,9.9,7
561,0,1,5.9,0.37,0.1,1.6,0.057,128.0,0.9924,3.24,0.48,10.1,5
562,0,1,7.7,0.34,0.27,8.8,0.063,184.0,0.9969,3.09,0.63,9.2,6
563,0,1,7.4,0.3,0.22,1.4,0.046,135.0,0.9928,3.08,0.77,10.4,7
564,0,1,6.8,0.51,0.3,4.2,0.066,165.0,0.9945,3.2,0.42,9.1,5
565,0,1,7.8,0.22,0.38,10.3,0.059,99.0,0.9967,3.12,0.47,10.0,6
566,0,1,7.2,0.35,0.34,12.4,0.051,37.0,0.9944,3.13,0.39,11.5,6
567,0,1,6.0,0.26,0.5,2.2,0.048,153.0,0.9928,3.08,0.61,9.8,5
568,0,1,6.1,0.26,0.51,2.2,0.05,154.0,0.9929,3.08,0.6,9.8,6
569,0,1,6.5,0.28,0.27,5.2,0.04,179.0,0.9948,3.19,0.69,9.4,6
570,0,1,7.4,0.41,0.66,10.8,0.051,194.0,0.9976,3.05,0.46,8.7,5
571,0,1,6.5,0.28,0.29,2.7,0.038,107.0,0.9912,3.32,0.41,11.6,7
572,0,1,6.7,0.34,0.54,16.3,0.047,181.0,0.9987,3.04,0.56,8.8,5
573,0,1,7.2,0.2,0.34,2.7,0.032,151.0,0.99,3.16,0.39,12.7,7
574,0,1,7.4,0.2,0.33,1.9,0.035,138.0,0.991,3.17,0.44,11.7,7
575,0,1,8.2,0.22,0.3,1.8,0.047,185.0,0.9933,3.13,0.5,10.2,6
576,0,1,8.2,0.23,0.29,1.8,0.047,187.0,0.9933,3.13,0.5,10.2,6
577,0,1,7.1,0.22,0.33,2.8,0.033,153.0,0.9899,3.15,0.38,12.7,7
578,0,1,6.5,0.28,0.29,2.7,0.038,107.0,0.9912,3.32,0.41,11.6,7
579,0,1,6.0,0.38,0.26,6.0,0.034,134.0,0.9912,3.38,0.38,12.3,7
580,0,1,7.4,0.41,0.66,10.8,0.051,194.0,0.9976,3.05,0.46,8.7,5
581,0,1,5.7,0.18,0.22,4.2,0.042,111.0,0.994,3.35,0.39,9.4,5
582,0,1,7.3,0.3,0.22,6.4,0.056,168.0,0.9947,3.13,0.35,10.1,6
583,0,1,7.4,0.24,0.22,10.7,0.042,81.0,0.9954,2.86,0.36,9.7,6
